anchor,positive,negative
embeddings_train_data\footwear\anchor\76db0d65defbdcab1c108009ff5be090.jpg,embeddings_train_data\footwear\positive\ab99055f26fcb018dee3346b633fba23.jpg,embeddings_train_data\footwear\positive\2dccee945f284cb81a9c5c741ca332e6.jpg
embeddings_train_data\footwear\anchor\ebf819d273a65bdf2f0c48959479a6d0.jpg,embeddings_train_data\footwear\positive\eaf45440adb73232bc82bcc0a815bc6c.jpg,embeddings_train_data\footwear\positive\3ab057cce2c1429b2e7f9369e40fbebb.jpg
embeddings_train_data\footwear\anchor\982928a25d6c963f931732457d1f86c6.jpg,embeddings_train_data\footwear\positive\4ac08d642607e25315d88d74358ac760.jpg,embeddings_train_data\footwear\positive\1adc72334176ecda19bb0c7cca3ca864.jpg
embeddings_train_data\footwear\anchor\4ff0a4ec6176cf97f60f298a135eb099.jpg,embeddings_train_data\footwear\positive\b1f49a0dc467b253b775605f86346a84.jpg,embeddings_train_data\footwear\positive\b5cbdbfba11739010786b8a7261ad4e4.jpg
embeddings_train_data\footwear\anchor\56060cda979c3dc0e7a0ab22225d9af6.jpg,embeddings_train_data\footwear\positive\f167331315b63e9f61743fac18b4e950.jpg,embeddings_train_data\footwear\positive\465e75618b5458b3bc418482a8874c6d.jpg
embeddings_train_data\footwear\anchor\6544cc63ca415531270efed3ae0e2b95.jpg,embeddings_train_data\footwear\positive\25b1493e98c20c716f2344ddffba8a35.jpg,embeddings_train_data\footwear\positive\8f22b2c0df6683afc38d5b6a6b68f525.jpg
embeddings_train_data\footwear\anchor\32fa472f28b4e7d86034132433056d47.jpg,embeddings_train_data\footwear\positive\e896a4c8d0110e25ffc2f3f420c763df.jpg,embeddings_train_data\footwear\positive\b60694dd35ccb9342cbcd05095305c74.jpg
embeddings_train_data\footwear\anchor\f1680c6862aeb3be36b4a7617b99e53c.jpg,embeddings_train_data\footwear\positive\6022b040e3a0ac54504564cc173ad7ff.jpg,embeddings_train_data\footwear\positive\59e49388e486cf6a8340da2697587d4a.jpg
embeddings_train_data\footwear\anchor\e2ffc827342484ea78e6cbc978332910.jpg,embeddings_train_data\footwear\positive\4dc7f25617fbbc6e28114122068d7364.jpg,embeddings_train_data\footwear\positive\8fc5670de526368c8679e71763a1721f.jpg
embeddings_train_data\footwear\anchor\426bba75a5aa52ab5ec12b43e4788731.jpg,embeddings_train_data\footwear\positive\98ae2122cdf54ed9850c2dbe8aa68cab.jpg,embeddings_train_data\footwear\positive\cbd86547e70805e554314554b1cb5485.jpg
embeddings_train_data\footwear\anchor\b166fac055298bb5ac2efd5c1fe776c0.jpg,embeddings_train_data\footwear\positive\76788aad97ed577172b9dcf7a87a7e07.jpg,embeddings_train_data\footwear\positive\523d16570f15b1a673cc55f7e392edcd.jpg
embeddings_train_data\footwear\anchor\6d1a5367894ea42ac48a921c1fb8da85.jpg,embeddings_train_data\footwear\positive\ac6d688541121a2d1c1ceb237439f396.jpg,embeddings_train_data\footwear\positive\17d566d3370038c7f22d73aa3068e5c4.jpg
embeddings_train_data\footwear\anchor\4f0bb6b07c22d6cdc28791942bf9d4e7.jpg,embeddings_train_data\footwear\positive\d7e2ec321ed2fb687f97a0df7a77a964.jpg,embeddings_train_data\footwear\positive\3b8dba5a3c6b6a511ac3abc019ee97ee.jpg
embeddings_train_data\footwear\anchor\faed9e259246f08ca3f801f1ef7cf99c.jpg,embeddings_train_data\footwear\positive\7f79e6c0b1cecb20db6362260bc691e6.jpg,embeddings_train_data\footwear\positive\bbd481e87ba3559d63b8f37b89df49f6.jpg
embeddings_train_data\footwear\anchor\75ab3a67720ba7cedd5be9ed6081d293.jpg,embeddings_train_data\footwear\positive\86ea37db0bfbf22af27155bb58874dbf.jpg,embeddings_train_data\footwear\positive\792cf72efb8e3d4b3b2611a82e3ac020.jpg
embeddings_train_data\footwear\anchor\42227a09bb1db1b2f2a58877243a1bb6.jpg,embeddings_train_data\footwear\positive\9483a772df812c4f9d3ebe5854b5e831.jpg,embeddings_train_data\footwear\positive\8a37fa313c95137b847357a55a7cc3ef.jpg
embeddings_train_data\footwear\anchor\e679e50817cac2961b257eaa6bd65a06.jpg,embeddings_train_data\footwear\positive\d320a00f2c905ca0f6f33be2c6a39f05.jpg,embeddings_train_data\footwear\positive\fd7095198bc51f0f65f6ed9cf1a9ab56.jpg
embeddings_train_data\footwear\anchor\f59fe08617efafee955aa188a3c4501f.jpg,embeddings_train_data\footwear\positive\fc7b710cd963887f02a31b24b0bfc072.jpg,embeddings_train_data\footwear\positive\1c0b75072297f17a4462299c3205afe4.jpg
embeddings_train_data\footwear\anchor\3c5f719b0781b8e02774f0d0123a3f5d.jpg,embeddings_train_data\footwear\positive\ce95a49fe8d2e168b999be4bec81fd3f.jpg,embeddings_train_data\footwear\positive\f367456ef4746ab6157bcfcad969025f.jpg
embeddings_train_data\footwear\anchor\cf80362fea325c37a660bdd8ebd10eb1.jpg,embeddings_train_data\footwear\positive\acab72d8c3d47d51ddf277fbeea40a90.jpg,embeddings_train_data\footwear\positive\b040ca0d4d7d9aa29dce1b2238335d83.jpg
embeddings_train_data\footwear\anchor\04b04201fea34ddbce88a8790834f5aa.jpg,embeddings_train_data\footwear\positive\99f4913443417ce7d0516147062bbe12.jpg,embeddings_train_data\footwear\positive\8d43d7773ba9f322a55506aeed807354.jpg
embeddings_train_data\footwear\anchor\1e40b3292e4682e931537208748aae32.jpg,embeddings_train_data\footwear\positive\019b47397d6432ec9d407618c623cf16.jpg,embeddings_train_data\footwear\positive\0420648625970dd55a81c1b274082336.jpg
embeddings_train_data\footwear\anchor\e9fc9d6cd919b9367b19278314b423f4.jpg,embeddings_train_data\footwear\positive\7ce432a139d750623bdf92e5549bba8c.jpg,embeddings_train_data\footwear\positive\32a9fcb659ba9a225b41634ddbdb744d.jpg
embeddings_train_data\footwear\anchor\1cda4c1af3aeff52cdfeae0d7e5f284a.jpg,embeddings_train_data\footwear\positive\58851b1786875e56d8d2c88c43d815b4.jpg,embeddings_train_data\footwear\positive\bf8a7af53c1c05ec39224d3004c95486.jpg
embeddings_train_data\footwear\anchor\9a93f8b66cc6766d00fb865a39ee18fe.jpg,embeddings_train_data\footwear\positive\58d4a58108f5f94618730e9deb9abb20.jpg,embeddings_train_data\footwear\positive\579955c968a55768a5fce7ebc27a1939.jpg
embeddings_train_data\footwear\anchor\ebc88b9defc17578f6980f75e08cbbd2.jpg,embeddings_train_data\footwear\positive\d29ca1c88afc49415d2e838b38b5b933.jpg,embeddings_train_data\footwear\positive\be91a77c08aa04dcf53f0f9b15f8b14c.jpg
embeddings_train_data\footwear\anchor\97cdf82a02fd5c13c1b2c5fdddb84a3b.jpg,embeddings_train_data\footwear\positive\25e281c4a6433f9adb5190d5299b8b72.jpg,embeddings_train_data\footwear\positive\c49c4a63fa42f88e9d43c4a8c71542e7.jpg
embeddings_train_data\footwear\anchor\774f4dc2efb5f108d93cd38a1dbe210f.jpg,embeddings_train_data\footwear\positive\70abd17fc5a284d0d0e03d57be9d9542.jpg,embeddings_train_data\footwear\positive\e600f273f24eabacf0450f25605611c2.jpg
embeddings_train_data\footwear\anchor\550f05113a04f503c10bbf4df0c0b4fc.jpg,embeddings_train_data\footwear\positive\80b8344ca95945f81aadf11840f29216.jpg,embeddings_train_data\footwear\positive\15e0cb76b33576de0a3bac6144881194.jpg
embeddings_train_data\footwear\anchor\23373d1f6bd7ae25b5343dc61ad9b4ec.jpg,embeddings_train_data\footwear\positive\06ee35e3956c207992e2bbd7051b79e4.jpg,embeddings_train_data\footwear\positive\c872de8fb2d5813e8f931468fccfbc34.jpg
embeddings_train_data\footwear\anchor\ad95e38cc74829433b8e281bc4207bd1.jpg,embeddings_train_data\footwear\positive\a673e9cdaa2bb45b16994e2bc5de345e.jpg,embeddings_train_data\footwear\positive\6dddd241b4f2066f002ee72bfc7dad63.jpg
embeddings_train_data\footwear\anchor\c2b18ef0d7e508a52367cd3861a533ad.jpg,embeddings_train_data\footwear\positive\9ac50fadc29fb446381cde28bfaa6f03.jpg,embeddings_train_data\footwear\positive\4f0c093b6a654840feaaab13ef05831a.jpg
embeddings_train_data\footwear\anchor\5dda96adfb75a1acba1b90a15d6c45ee.jpg,embeddings_train_data\footwear\positive\7d0d297aa92e423101be46ef276b72fa.jpg,embeddings_train_data\footwear\positive\6aef058e1830a05f0f1fc65748ca28f1.jpg
embeddings_train_data\footwear\anchor\165773daa321da348ed0d6a5dd5832b0.jpg,embeddings_train_data\footwear\positive\e6d9527ee03261f2fd6de892105d7a82.jpg,embeddings_train_data\footwear\positive\b729e45dbb883f84aac3baee46d4b3db.jpg
embeddings_train_data\footwear\anchor\5d8789c31ed86369487f788e0d86b1cd.jpg,embeddings_train_data\footwear\positive\79c44f83aede928a521039580c187991.jpg,embeddings_train_data\footwear\positive\63c5aa3a3728c3d20fa89289e095505e.jpg
embeddings_train_data\footwear\anchor\d0a41c839a59b8beaad4d2e9c1440d71.jpg,embeddings_train_data\footwear\positive\c6cadaf8e3789e7aac11800f7016f965.jpg,embeddings_train_data\footwear\positive\bb8c8b2a66e8f59732f846d87263afeb.jpg
embeddings_train_data\footwear\anchor\5935c237587fd5d0cdbdd5ac54dd219b.jpg,embeddings_train_data\footwear\positive\6f5822e5c7735d4e2f64b5c5811237a6.jpg,embeddings_train_data\footwear\positive\aa68425756a145d3622bd26deea3dcba.jpg
embeddings_train_data\footwear\anchor\eab12db5ff31c533b4f17f2d8b5f1c57.jpg,embeddings_train_data\footwear\positive\34aa75947ebaee1bc948765dd3916ac6.jpg,embeddings_train_data\footwear\positive\42b05f49451a05301d97d1b3f2206f64.jpg
embeddings_train_data\footwear\anchor\d585e1002488fc40d1e87cacf30b3645.jpg,embeddings_train_data\footwear\positive\f95c70ad3e9309e4185bb9c630577372.jpg,embeddings_train_data\footwear\positive\0b915f3517774dd723f0cbbb829dac33.jpg
embeddings_train_data\footwear\anchor\c66eb33612d94ec833ee10ca835b76af.jpg,embeddings_train_data\footwear\positive\584eb70644eef7b1d13a8e29eb0be5df.jpg,embeddings_train_data\footwear\positive\76e785cf1f0dab5762e8701144f1dc05.jpg
embeddings_train_data\footwear\anchor\e99fc0320875bed66011aaad2845b2cb.jpg,embeddings_train_data\footwear\positive\4143cc9165e37d3887357a27bd101da1.jpg,embeddings_train_data\footwear\positive\731fb0b4ef984972d1a39a39ab028229.jpg
embeddings_train_data\footwear\anchor\db9527542675476b85309878f8296fc1.jpg,embeddings_train_data\footwear\positive\b84a8d7424e5fbfdab24d0f33a44fcd3.jpg,embeddings_train_data\footwear\positive\b4b3d378028bd45158402b18b9fc5afc.jpg
embeddings_train_data\footwear\anchor\61a93c32dce87179cc7567f98346aa27.jpg,embeddings_train_data\footwear\positive\61ff8ab601f2faa5d4f2fa2ecdbd05cc.jpg,embeddings_train_data\footwear\positive\f28982f7953feef2899d533d6e8db43d.jpg
embeddings_train_data\footwear\anchor\332f5667fe43c5d51735cc9738087d83.jpg,embeddings_train_data\footwear\positive\343d5c808b9083e6147314584098e8da.jpg,embeddings_train_data\footwear\positive\eabed48b0116a9a3071fa14c13e5d220.jpg
embeddings_train_data\footwear\anchor\fc3700f157fb00b679c1ac3e9c42ebea.jpg,embeddings_train_data\footwear\positive\1c0b75072297f17a4462299c3205afe4.jpg,embeddings_train_data\footwear\positive\241ad8485899d89a774416245730cf3f.jpg
embeddings_train_data\footwear\anchor\ed2d275f924454c8c0102f8cb99564de.jpg,embeddings_train_data\footwear\positive\34fc1a7b26483da2be1983443ef5e856.jpg,embeddings_train_data\footwear\positive\b730ff553fbf71a466052400129805ff.jpg
embeddings_train_data\footwear\anchor\d020ff75b27134d769b62504e0864198.jpg,embeddings_train_data\footwear\positive\d7b099372d07e9481ecb10d1f7d5096f.jpg,embeddings_train_data\footwear\positive\aaa46e78d3b438a33dc1e314f3179960.jpg
embeddings_train_data\footwear\anchor\9d2aed3d130a70e0e605d53911a589da.jpg,embeddings_train_data\footwear\positive\0053d5d4e9055957fcc06e25c94c8813.jpg,embeddings_train_data\footwear\positive\51c0092022eb19b788fa81af1586df63.jpg
embeddings_train_data\footwear\anchor\55271fae05f707a6d8429d6194cccc6c.jpg,embeddings_train_data\footwear\positive\444f3e09d7f39e8d52f149284f8603c3.jpg,embeddings_train_data\footwear\positive\6047e76be7ca7251c8deb6d43c4568d7.jpg
embeddings_train_data\footwear\anchor\38bb697b781304467b26bc7d972c7f46.jpg,embeddings_train_data\footwear\positive\731fb0b4ef984972d1a39a39ab028229.jpg,embeddings_train_data\footwear\positive\60149267e738dc5eb4653ba6f81eae08.jpg
embeddings_train_data\footwear\anchor\4da899a13f6d222e1e602d0b829d9d41.jpg,embeddings_train_data\footwear\positive\da0aec3db2587517123edf413637ebbf.jpg,embeddings_train_data\footwear\positive\4802674407e0c9eeeb71468aa36307aa.jpg
embeddings_train_data\footwear\anchor\3f7654f83bc0d4b338c9413d2cd7c0ec.jpg,embeddings_train_data\footwear\positive\81928bfb454c6425b705d6864f969f29.jpg,embeddings_train_data\footwear\positive\1b68c29dc4f4a44b94ad1dc338affaa1.jpg
embeddings_train_data\footwear\anchor\f1680c6862aeb3be36b4a7617b99e53c.jpg,embeddings_train_data\footwear\positive\f6f106b6b3fa15a121305ede16d59548.jpg,embeddings_train_data\footwear\positive\166c8f20e249a97f67ca30e71badef7b.jpg
embeddings_train_data\footwear\anchor\62f4d7f0656f0de63a23951857ed0ecd.jpg,embeddings_train_data\footwear\positive\3d5a0354005210db882ede917d9944ee.jpg,embeddings_train_data\footwear\positive\e840cce9d9163594e962ab32b7cd3cf8.jpg
embeddings_train_data\footwear\anchor\54d0ae22bef8f17043ef4c569cbc9f17.jpg,embeddings_train_data\footwear\positive\25b1493e98c20c716f2344ddffba8a35.jpg,embeddings_train_data\footwear\positive\501c86fab67bd4db07e02f8bb863dbd3.jpg
embeddings_train_data\footwear\anchor\fcbd1bd6720892ddfa06dbd03446f60a.jpg,embeddings_train_data\footwear\positive\d0a97bd31884019943f8090eec330540.jpg,embeddings_train_data\footwear\positive\25996c8cda83ceb824fd949d61876949.jpg
embeddings_train_data\footwear\anchor\da6099b4acd5c7e0cee37c52b007a74d.jpg,embeddings_train_data\footwear\positive\de5b1421b81cf4bb1af0c39bf765ed42.jpg,embeddings_train_data\footwear\positive\fd90c5980cee06f256b1d89a1de6cd0d.jpg
embeddings_train_data\footwear\anchor\d67c79cb7b787169be9d104fa05bc3cc.jpg,embeddings_train_data\footwear\positive\360456c9f72fa35318abd3c861ba9b3e.jpg,embeddings_train_data\footwear\positive\0b360f4bad664376a147eea10208c103.jpg
embeddings_train_data\footwear\anchor\a92f9a601c62c23955746c2e07527b84.jpg,embeddings_train_data\footwear\positive\7e4d4b28a1eaa63c36fd1a2867260817.jpg,embeddings_train_data\footwear\positive\e1ccec6fa5e1ef2559f44a4a3728389c.jpg
embeddings_train_data\footwear\anchor\502b0023b1a6523090f0ae41c3501bfd.jpg,embeddings_train_data\footwear\positive\01fb44a00b8a87d7ade520bfff9f1555.jpg,embeddings_train_data\footwear\positive\24f7442a79ae43f85c37363ff367b746.jpg
embeddings_train_data\footwear\anchor\be62ef0df2bc215906d6c0ae00e22fd0.jpg,embeddings_train_data\footwear\positive\c174e53064ea61136f553075c17ca6bd.jpg,embeddings_train_data\footwear\positive\e3f039ac8723e572749fb4e580c8a09f.jpg
embeddings_train_data\footwear\anchor\fa8d5b636201967523768c85c9497ebf.jpg,embeddings_train_data\footwear\positive\4b62069acc937b49f83e53ec19abc0f0.jpg,embeddings_train_data\footwear\positive\413fa269699196a8f3643915fe40e8f3.jpg
embeddings_train_data\footwear\anchor\fab2ee28889b5ea6451e852a72e2908f.jpg,embeddings_train_data\footwear\positive\731f2ba843d84e69caf736469470ef99.jpg,embeddings_train_data\footwear\positive\3bce8bbe0a7f6f7f85cbf6826c1c6314.jpg
embeddings_train_data\footwear\anchor\6d4082de96eefeea71dbb959745d0fda.jpg,embeddings_train_data\footwear\positive\44928f5af685265006da372a7ba54f5a.jpg,embeddings_train_data\footwear\positive\9c289bdf2aba56e69dc171d733ae7e72.jpg
embeddings_train_data\footwear\anchor\ef561b72311afadb65b6b0be3b0d057f.jpg,embeddings_train_data\footwear\positive\fa5cb8e692571ec893bd3581f59cde20.jpg,embeddings_train_data\footwear\positive\458fbbf31e3242db9191fca7fd756bb5.jpg
embeddings_train_data\footwear\anchor\6b318dc94aadd6977ed52ae1eeb4757b.jpg,embeddings_train_data\footwear\positive\cd8dba6078a2a543230fa9f0035014bd.jpg,embeddings_train_data\footwear\positive\74a7b06a30c6553d6ecdc300a7b5a7c3.jpg
embeddings_train_data\footwear\anchor\2af80485ac14db721d51c8dd69029a26.jpg,embeddings_train_data\footwear\positive\651c8dc6bcb3531ab2e4231f1e3002da.jpg,embeddings_train_data\footwear\positive\cd529bd3f19eac8adfa51371371ce635.jpg
embeddings_train_data\footwear\anchor\fc06af4e02e509284cdddfd5b07c10bd.jpg,embeddings_train_data\footwear\positive\0ffeac3e52895548a40fc9f1b7bca0e7.jpg,embeddings_train_data\footwear\positive\18ce424ea09fec31baf26e2d9b9cd83a.jpg
embeddings_train_data\footwear\anchor\80ac99148af3657231869e620fa458cc.jpg,embeddings_train_data\footwear\positive\3ebab0180238872d227f8d0d9fb4b85c.jpg,embeddings_train_data\footwear\positive\8bbc4de84b1b866602a740e47c64bd5a.jpg
embeddings_train_data\footwear\anchor\2c829d5204c350c00841b00d1163aad8.jpg,embeddings_train_data\footwear\positive\006eb722b8d854394c40959677763011.jpg,embeddings_train_data\footwear\positive\4f808c4075a30b25df7f2e0711e76117.jpg
embeddings_train_data\footwear\anchor\51158973e136a36bd169b9bbe6eeff9c.jpg,embeddings_train_data\footwear\positive\b606f2f89291be7cb3ee809d8b902f15.jpg,embeddings_train_data\footwear\positive\77737c0df3aaa826ee8aea03bea1670f.jpg
embeddings_train_data\footwear\anchor\4018ae0cc74ac50d28bc650d7590676a.jpg,embeddings_train_data\footwear\positive\079d0241334246a22d3f2f8fdb27cc9b.jpg,embeddings_train_data\footwear\positive\e89fd566b78045ff9b9e72870bbd9b4d.jpg
embeddings_train_data\footwear\anchor\155cc353f4a28b13407ebe50be12f5ac.jpg,embeddings_train_data\footwear\positive\b730ff553fbf71a466052400129805ff.jpg,embeddings_train_data\footwear\positive\e6f8ffc9d548012114a2ea64f4dbfc94.jpg
embeddings_train_data\footwear\anchor\d24fed21881d59045c0010bbdb71c88c.jpg,embeddings_train_data\footwear\positive\2dd209f1e906c20aa59055ea1a6ce5d5.jpg,embeddings_train_data\footwear\positive\c040f1885181c901ccf57a7744a42faa.jpg
embeddings_train_data\footwear\anchor\9e0a9582da0d7797f127011dace44d7e.jpg,embeddings_train_data\footwear\positive\e08d70d81a0d55f63dcf72f4325d8052.jpg,embeddings_train_data\footwear\positive\0ffeac3e52895548a40fc9f1b7bca0e7.jpg
embeddings_train_data\footwear\anchor\9f11b73483a18cce49199a49ab5e3b3a.jpg,embeddings_train_data\footwear\positive\438c35de1cfcf6851948ece109b1c1e3.jpg,embeddings_train_data\footwear\positive\5c0887b2d80bdbb5bb615961e8cf5a17.jpg
embeddings_train_data\footwear\anchor\3ecdfecce274c70739f7e1c365c0eefc.jpg,embeddings_train_data\footwear\positive\105c9a262411e4e70434e730aaba2ea4.jpg,embeddings_train_data\footwear\positive\31508aeb4d3ea6fd4b794afb60233c74.jpg
embeddings_train_data\footwear\anchor\0fc52a6426c841f19930eeca14abbb60.jpg,embeddings_train_data\footwear\positive\598f588dfccd78d86425e3e4a91d4526.jpg,embeddings_train_data\footwear\positive\88626b78d04df467febb9faf6a529ba7.jpg
embeddings_train_data\footwear\anchor\f5fc7afca34ac591561862bf34ac4b47.jpg,embeddings_train_data\footwear\positive\402a0d1b84c91d0d689735a5da351501.jpg,embeddings_train_data\footwear\positive\ccfd200f5e593935cfc9cda8da6103a9.jpg
embeddings_train_data\footwear\anchor\f01dec17e4e24409e6bd5c13c556fc7c.jpg,embeddings_train_data\footwear\positive\e8a5b98688b4e2dd9635e0ff442abab0.jpg,embeddings_train_data\footwear\positive\2ffcb39ff2f9fe257569b15b1f6965ce.jpg
embeddings_train_data\footwear\anchor\6a6f4f00017fc608bc53870dfa0f813d.jpg,embeddings_train_data\footwear\positive\c9892ff2500ac6ff6fd8c8311e6b4b0d.jpg,embeddings_train_data\footwear\positive\45d07b5ae24902eccb6b0cd7b9fc5730.jpg
embeddings_train_data\footwear\anchor\bccf3c0e2363cd80075a320a8dbfba0b.jpg,embeddings_train_data\footwear\positive\de0f854e74b8e14b478dd66289ff76cd.jpg,embeddings_train_data\footwear\positive\834c75929e76b737252b7d894a0cb5d8.jpg
embeddings_train_data\footwear\anchor\b5a43b7297942c71ecada36e71d6a40a.jpg,embeddings_train_data\footwear\positive\7bffd31eca10cff0387a0ae2092814d5.jpg,embeddings_train_data\footwear\positive\81408d34fae5e2c26a643e610aae416c.jpg
embeddings_train_data\footwear\anchor\c2cdd41466324b753b95aab474ec10ed.jpg,embeddings_train_data\footwear\positive\04b2f814d089786d84acb1a317cfeb0a.jpg,embeddings_train_data\footwear\positive\fffa39795f3c9e776de2b86959600dd1.jpg
embeddings_train_data\footwear\anchor\b5993b767a6e26bb4f97b7ebba0ce3c2.jpg,embeddings_train_data\footwear\positive\7f06e7a2ce4f8a6b0a2182d5e7b9e010.jpg,embeddings_train_data\footwear\positive\f328ca3f0f2315e2096b30133ff603e8.jpg
embeddings_train_data\footwear\anchor\369f8df6dd254444ee4ebd2a5047ebd4.jpg,embeddings_train_data\footwear\positive\ce728ce049afebbff5bffbdf9a94a8f0.jpg,embeddings_train_data\footwear\positive\19283b4bbaa86770c03cd32e96272322.jpg
embeddings_train_data\footwear\anchor\65d1535ec1ad6c4f7bb8e8e66a5254a5.jpg,embeddings_train_data\footwear\positive\fad57df0f685e5af82b07690cd426a39.jpg,embeddings_train_data\footwear\positive\711992f0280ab3543d11670c3796334a.jpg
embeddings_train_data\footwear\anchor\7a3473bbe1a30c56518e6c165549f39b.jpg,embeddings_train_data\footwear\positive\e0c502ca2d8852c4e728f997e172d57c.jpg,embeddings_train_data\footwear\positive\330e97faef8757bfafcd7bb9b4bab046.jpg
