anchor,positive,negative
embeddings_train_data\bottomwear\anchor\9e564ac966d3801d81a5a9de66f0081e.jpg,embeddings_train_data\bottomwear\positive\7190afa0fe3f8022ad9da490c053f3ed.jpg,embeddings_train_data\bottomwear\positive\a0c02f5e7e6929ecf3d4be6c0174aed6.jpg
embeddings_train_data\bottomwear\anchor\8978046e80865bd71bdbe3a00d7f73d3.jpg,embeddings_train_data\bottomwear\positive\40bf52a9a02c70973cfae143863b03b4.jpg,embeddings_train_data\bottomwear\positive\4b4a44e12d6e1ae72e3bcb489d5a9a2d.jpg
embeddings_train_data\bottomwear\anchor\6cd581375887ad96b046217e08c1a66b.jpg,embeddings_train_data\bottomwear\positive\5b561d807f79172af0714b9ffa099a8f.jpg,embeddings_train_data\bottomwear\positive\51fe84b3e2ca2fceccc827128dba5b70.jpg
embeddings_train_data\bottomwear\anchor\3031fc433c92e907081e9c7f02c5a561.jpg,embeddings_train_data\bottomwear\positive\bf3e1ed7e161b87d4f0d436c49b23d35.jpg,embeddings_train_data\bottomwear\positive\7924d3eed80039e8b6f0d72898c5d612.jpg
embeddings_train_data\bottomwear\anchor\995f6e08ca144e77df60324f180d5d18.jpg,embeddings_train_data\bottomwear\positive\8acf25e69e7547d17f55343b9138fc79.jpg,embeddings_train_data\bottomwear\positive\03ef106f5fecc52441f647ddcf415263.jpg
embeddings_train_data\bottomwear\anchor\8497868e365444a149bce4dceb3a130d.jpg,embeddings_train_data\bottomwear\positive\6157bc4475c8dfb9f7e74437bf118d63.jpg,embeddings_train_data\bottomwear\positive\a713961f4e9d862a1ff19c268ab502aa.jpg
embeddings_train_data\bottomwear\anchor\8a893d5697ef64a2948b45ca86b234b5.jpg,embeddings_train_data\bottomwear\positive\0500d089b2b52009ffb8386e29c801a8.jpg,embeddings_train_data\bottomwear\positive\7327bafc5c2c53c130217be0efc7d4ac.jpg
embeddings_train_data\bottomwear\anchor\314edda8aaade49fae876fc85bc7afb8.jpg,embeddings_train_data\bottomwear\positive\d7f79d1ae1eb4c0e9db7764eabf6516b.jpg,embeddings_train_data\bottomwear\positive\fe12d80fb3826648d654c5f57565bf79.jpg
embeddings_train_data\bottomwear\anchor\5862b9f3eb658fcce3a827fa3ee8e76c.jpg,embeddings_train_data\bottomwear\positive\19ffd36ee00154908826edd60bf8963f.jpg,embeddings_train_data\bottomwear\positive\02421a933350b9b30867b22865b1f5f0.jpg
embeddings_train_data\bottomwear\anchor\79a083aa442e43ddf49d5c461f6a278b.jpg,embeddings_train_data\bottomwear\positive\1f3ce32059ef349654a0db109d4221c7.jpg,embeddings_train_data\bottomwear\positive\cb01edab0a4a5681fa7366c691ba1d40.jpg
embeddings_train_data\bottomwear\anchor\5b1dd9c26d80152b5e71641f96bac7f1.jpg,embeddings_train_data\bottomwear\positive\bf985f5658da6106e41ab8a3e9d796a0.jpg,embeddings_train_data\bottomwear\positive\d3f78c6595b293591717d8e16fc57efc.jpg
embeddings_train_data\bottomwear\anchor\9db6670bf32eedfd7b8b4562557f62cb.jpg,embeddings_train_data\bottomwear\positive\f4ce4dcb250a55195d94aa3ffc41bb89.jpg,embeddings_train_data\bottomwear\positive\e67acd2f962b86e6710039a3f6efce0b.jpg
embeddings_train_data\bottomwear\anchor\63ff4ba8cc5e773167def76b6d2c652c.jpg,embeddings_train_data\bottomwear\positive\8d7af3cafb2c432c41aac8a8bad953f7.jpg,embeddings_train_data\bottomwear\positive\02dd818ee928e6358251b75854e4c80f.jpg
embeddings_train_data\bottomwear\anchor\cd91f0e45286ef23bf9fcfabe098890a.jpg,embeddings_train_data\bottomwear\positive\621e73a261b6221095e62994c317bbd9.jpg,embeddings_train_data\bottomwear\positive\4b1e8304a256538ace47a478efd819b5.jpg
embeddings_train_data\bottomwear\anchor\2ef25a868c2ec93dab63126e4ab06e76.jpg,embeddings_train_data\bottomwear\positive\7bf7c087cf744f16266657c318a535c5.jpg,embeddings_train_data\bottomwear\positive\a9fa1c6afc1d953e6afe970b3098c92c.jpg
embeddings_train_data\bottomwear\anchor\35e357540a1018fbc697c039a0c1ca1d.jpg,embeddings_train_data\bottomwear\positive\7817bb00bb5dbc5176e007e302322373.jpg,embeddings_train_data\bottomwear\positive\bb5cd86e3e714c997e1efdd825f9146b.jpg
embeddings_train_data\bottomwear\anchor\9a7d34799fe01ad6cc6d68062d1ab2de.jpg,embeddings_train_data\bottomwear\positive\c1ecfd4af7e9a8109e8a57390ccd1f5f.jpg,embeddings_train_data\bottomwear\positive\d7d4d83408783d27191e8d7f2cc4ce9f.jpg
embeddings_train_data\bottomwear\anchor\2e0e892d90f5c8c5946d63e3f417aad1.jpg,embeddings_train_data\bottomwear\positive\17d862c32f01b34871b8c64e62f45281.jpg,embeddings_train_data\bottomwear\positive\27c3804f10959aa59189af9a6006e4d9.jpg
embeddings_train_data\bottomwear\anchor\ad13c909339bd22a7adffb1e2b95ed5c.jpg,embeddings_train_data\bottomwear\positive\9595057936b26762013a080c20fbcb99.jpg,embeddings_train_data\bottomwear\positive\56976b2238ac3d05223eabbdc4f4838b.jpg
embeddings_train_data\bottomwear\anchor\208ab2142a2e239f8821febf03fe8767.jpg,embeddings_train_data\bottomwear\positive\221c171cdfa134b91b7ef68b8bce4b7e.jpg,embeddings_train_data\bottomwear\positive\30841277d884a5d76f48eca06bf1a0a4.jpg
embeddings_train_data\bottomwear\anchor\bc75b1b5d0d291d2e0e80738b8191ab4.jpg,embeddings_train_data\bottomwear\positive\32e3e586a20dfcb30f8992650964f28b.jpg,embeddings_train_data\bottomwear\positive\19b55b23cbe3005613be1585afa14347.jpg
embeddings_train_data\bottomwear\anchor\37323dabc6ea2e325c3345239249a9a7.jpg,embeddings_train_data\bottomwear\positive\d137796553898c1e95121676a629e323.jpg,embeddings_train_data\bottomwear\positive\74b1286b0b701bd5d9a75802bb31db8a.jpg
embeddings_train_data\bottomwear\anchor\865da124871041b1091f2a532ee39f7d.jpg,embeddings_train_data\bottomwear\positive\e88c9cd7c2f18caf3a21bc1fe9d47509.jpg,embeddings_train_data\bottomwear\positive\ff6552f3db1e05a56fb3bc0e65665149.jpg
embeddings_train_data\bottomwear\anchor\b2e2210aae7b0f5f102afc719aa778f6.jpg,embeddings_train_data\bottomwear\positive\058193d2296e4ef1181527016a10c690.jpg,embeddings_train_data\bottomwear\positive\9fb45b9872c2303ff143220b3939a219.jpg
embeddings_train_data\bottomwear\anchor\92b0f024c7bbd4d850daa7805f994b27.jpg,embeddings_train_data\bottomwear\positive\c2e7c29f774b2645608777461de024d4.jpg,embeddings_train_data\bottomwear\positive\e2c9a2c49e9ac19cb85b60153ea81833.jpg
embeddings_train_data\bottomwear\anchor\1ca9f58d90490502cd53823bdfe00029.jpg,embeddings_train_data\bottomwear\positive\711992f0280ab3543d11670c3796334a.jpg,embeddings_train_data\bottomwear\positive\1a26d11f93b4cef90f0f35c028cfa2f8.jpg
embeddings_train_data\bottomwear\anchor\843ab199fe5f3da3d27f2236e7ab2843.jpg,embeddings_train_data\bottomwear\positive\b9516194428de2139fa6bc436bc0c503.jpg,embeddings_train_data\bottomwear\positive\222285fc5ea77066555e5c78b121f9fb.jpg
embeddings_train_data\bottomwear\anchor\b9cf46ad980ea595e9635551dd464b9a.jpg,embeddings_train_data\bottomwear\positive\1499abd51f366dd72026cceace74fc5a.jpg,embeddings_train_data\bottomwear\positive\50e257ea84c8126905169dcb2cc7d32e.jpg
embeddings_train_data\bottomwear\anchor\e30f64d1b4cb9f89c72f7fbe7cef3b89.jpg,embeddings_train_data\bottomwear\positive\74ce140ca1151a0b1e5d8d0c429671c2.jpg,embeddings_train_data\bottomwear\positive\c175d89c4aa07715f7d4b7471fcf969d.jpg
embeddings_train_data\bottomwear\anchor\a92a97391f801ae014db79e54ae64dea.jpg,embeddings_train_data\bottomwear\positive\b05735a7cb448fea72a17f76527d1d8c.jpg,embeddings_train_data\bottomwear\positive\382616b4b652b686a192f590ea7a1fc2.jpg
embeddings_train_data\bottomwear\anchor\07265f875f1d3ec787472c457b493593.jpg,embeddings_train_data\bottomwear\positive\e83215284dfc5cc66c2dfb241ad10c2f.jpg,embeddings_train_data\bottomwear\positive\e24c4700bb542b9bd2b7c2c22bfc0559.jpg
embeddings_train_data\bottomwear\anchor\fb63582d5a1f81f17b8add25c15c9c4a.jpg,embeddings_train_data\bottomwear\positive\766c7162c00ba02e067c8ece1137fd46.jpg,embeddings_train_data\bottomwear\positive\cfd4e8c56610edf0cbfa5f8c6c562c07.jpg
embeddings_train_data\bottomwear\anchor\33ed12cd590f95c87ef9025650803852.jpg,embeddings_train_data\bottomwear\positive\936267fb438a618d5dd086d11bf2e1fe.jpg,embeddings_train_data\bottomwear\positive\6bd6f64cbe56e01cf58fb124bc0b0233.jpg
embeddings_train_data\bottomwear\anchor\931ffc07a7b55127de8259f38edd2e4d.jpg,embeddings_train_data\bottomwear\positive\2ed7544c0042fb538c4682cc36a5a661.jpg,embeddings_train_data\bottomwear\positive\26647de26332f124681f92b151caeb5d.jpg
embeddings_train_data\bottomwear\anchor\9e9be5ac02c7debf4873dae6e959fdf0.jpg,embeddings_train_data\bottomwear\positive\a97baca90cf0f28af2d1ea446e121bf2.jpg,embeddings_train_data\bottomwear\positive\4cb3fd79a16ddfb34cbf24cb866a7c12.jpg
embeddings_train_data\bottomwear\anchor\0ae12a011b371379343cfc1214f9e199.jpg,embeddings_train_data\bottomwear\positive\02421a933350b9b30867b22865b1f5f0.jpg,embeddings_train_data\bottomwear\positive\644ad3d5a933f00717a0368cf2825a01.jpg
embeddings_train_data\bottomwear\anchor\098a241f300881e2acaec8770c44741a.jpg,embeddings_train_data\bottomwear\positive\a0af7158317ec78afdd92e694079151a.jpg,embeddings_train_data\bottomwear\positive\967fad1ff3f817775c348604e12079e7.jpg
embeddings_train_data\bottomwear\anchor\76400c64504c051270d4f44f415fb30a.jpg,embeddings_train_data\bottomwear\positive\76a6c2265e2836eaa0c2dcf2a3861e1c.jpg,embeddings_train_data\bottomwear\positive\a0af7158317ec78afdd92e694079151a.jpg
embeddings_train_data\bottomwear\anchor\1c63eb1d9c911032e888da9bcfaac583.jpg,embeddings_train_data\bottomwear\positive\b5d102717c9a75832741599c3d2b9ac8.jpg,embeddings_train_data\bottomwear\positive\0d08d0ce7d35a537af7ed27ab64feae9.jpg
embeddings_train_data\bottomwear\anchor\f5d1f43e81a0b83e8adffdf2d1ff38e5.jpg,embeddings_train_data\bottomwear\positive\3a3d4715b5a0ae222c264d5950c7fdde.jpg,embeddings_train_data\bottomwear\positive\171b41c8ab9017600a09d1302e2afa03.jpg
embeddings_train_data\bottomwear\anchor\4542a0b31fd3f07ddcd79b57e4977beb.jpg,embeddings_train_data\bottomwear\positive\12fcb5fd8b4bc3aeff4c7147e6c3f918.jpg,embeddings_train_data\bottomwear\positive\892bcaa2de9c9eb8542a7b6bc9f43e6d.jpg
embeddings_train_data\bottomwear\anchor\269f372dad382bf75c7d7d1953a8d829.jpg,embeddings_train_data\bottomwear\positive\73d6cef232fe97d509965d382eaf09cd.jpg,embeddings_train_data\bottomwear\positive\2dab0aaa33e31d49aeb2eaf410f3a3ab.jpg
embeddings_train_data\bottomwear\anchor\cc2f651709e89618975086bd5d8fcd2a.jpg,embeddings_train_data\bottomwear\positive\17c90798ca9bfea4a6848b6bb3c6716b.jpg,embeddings_train_data\bottomwear\positive\bd38333c903205ac380900e3d1c693e5.jpg
embeddings_train_data\bottomwear\anchor\602f77e97ed58e7eb78a03a1838ddb7e.jpg,embeddings_train_data\bottomwear\positive\717ffcad1fedb2680b4d01f606bdd587.jpg,embeddings_train_data\bottomwear\positive\2b4fd679f0ebf8b4cf49129e5749635b.jpg
embeddings_train_data\bottomwear\anchor\987087e48e73e9a17aafe8802fa17780.jpg,embeddings_train_data\bottomwear\positive\b8e54f9eeeddc88451684b8c50b3e195.jpg,embeddings_train_data\bottomwear\positive\01e1974194d447c1702bbd8dd34f524a.jpg
embeddings_train_data\bottomwear\anchor\f44ea1f6d4e7c688bdccb2356e309064.jpg,embeddings_train_data\bottomwear\positive\574b196d885fe5f6155721b4e402d05b.jpg,embeddings_train_data\bottomwear\positive\880ac67de0d4c2e35b4950d7e069195a.jpg
embeddings_train_data\bottomwear\anchor\62469e43de31671834b4faee7ab881ca.jpg,embeddings_train_data\bottomwear\positive\8c25eb6b115579139c9a500ae3b9a767.jpg,embeddings_train_data\bottomwear\positive\557064ce131c4408f76aca7c42733129.jpg
embeddings_train_data\bottomwear\anchor\f2dbdf5757959af08286650d5edce4bf.jpg,embeddings_train_data\bottomwear\positive\eaafb2d02854bb9385ce2d5f7c923611.jpg,embeddings_train_data\bottomwear\positive\fc678e3a4fab29d9c289575fa2d227d9.jpg
embeddings_train_data\bottomwear\anchor\9178bd33a1c401291c48f637a3dda61b.jpg,embeddings_train_data\bottomwear\positive\d10b9ec7192f949510131d9414813e8d.jpg,embeddings_train_data\bottomwear\positive\3d634c7a1e71af5e1e1172f854a5400c.jpg
embeddings_train_data\bottomwear\anchor\5f5da9d9d608db804fabc78db666f414.jpg,embeddings_train_data\bottomwear\positive\3bfbc992dbca34678204e77fe2781de8.jpg,embeddings_train_data\bottomwear\positive\885b3f67ab04239716e4af804717bfb1.jpg
embeddings_train_data\bottomwear\anchor\c9e9bb18111586099e3494abdb450bc6.jpg,embeddings_train_data\bottomwear\positive\0cef85bb6c176e94abaa9e387f1dc19d.jpg,embeddings_train_data\bottomwear\positive\06967dcac58dd017c98527a08104bd12.jpg
embeddings_train_data\bottomwear\anchor\deb897bc35ad0ab3548946409df71e1d.jpg,embeddings_train_data\bottomwear\positive\09a0720751dd966bf37cc80b6e2b394f.jpg,embeddings_train_data\bottomwear\positive\60212835f8a6d79c431bd03bafb7a2d4.jpg
embeddings_train_data\bottomwear\anchor\98ee01fd806c5729db556c49521b1fd1.jpg,embeddings_train_data\bottomwear\positive\4dfa5fd9492f1b9f8b54bffe295b53bb.jpg,embeddings_train_data\bottomwear\positive\dd2e4bfa67da60d63674bb6bf3d55594.jpg
embeddings_train_data\bottomwear\anchor\b4ac9bac6b17c1fb938b828052901578.jpg,embeddings_train_data\bottomwear\positive\74f4ad131bbc4cc9f5c41da0770083a1.jpg,embeddings_train_data\bottomwear\positive\b5b30a91fd897e2b0f746ceb9598e828.jpg
embeddings_train_data\bottomwear\anchor\7e68be61139ccafababc69a766817801.jpg,embeddings_train_data\bottomwear\positive\d5eb9b219571bb2b33781c2580635f52.jpg,embeddings_train_data\bottomwear\positive\80c5783bf48f18cbc1d90943a773bfc6.jpg
embeddings_train_data\bottomwear\anchor\eee141cdc2e0059232e3ceebb9d2fe49.jpg,embeddings_train_data\bottomwear\positive\924c8fc6a6e544f60cb5ed1bdd652e68.jpg,embeddings_train_data\bottomwear\positive\a7ee1860404a3d52d740fbda21cfbada.jpg
embeddings_train_data\bottomwear\anchor\d3449342f0e6c55eef418bd61442973d.jpg,embeddings_train_data\bottomwear\positive\83f1d023ff0968185bbe9c7dc6620cff.jpg,embeddings_train_data\bottomwear\positive\56a8de303c996b60690dc0aa9281ba05.jpg
embeddings_train_data\bottomwear\anchor\5c7d728244d46a9e164ce9d117b9f0f9.jpg,embeddings_train_data\bottomwear\positive\b942fcca1c52914b9f1d34c5e2803827.jpg,embeddings_train_data\bottomwear\positive\5c48d8cf099ca4b380a684ade5522347.jpg
embeddings_train_data\bottomwear\anchor\6727187967043a774a4a825805de5ba2.jpg,embeddings_train_data\bottomwear\positive\20ffe917d50d1a9d902ba2a472c242da.jpg,embeddings_train_data\bottomwear\positive\e7d70ce42ca57182c097ebd64f7ba91f.jpg
embeddings_train_data\bottomwear\anchor\90e9cefb35a1b50afbbc6c9a8fbf12bb.jpg,embeddings_train_data\bottomwear\positive\b99b1044a3cefe34afe3c739612399ba.jpg,embeddings_train_data\bottomwear\positive\e5a10b8c21bf0d7ecd37782e4fb531f4.jpg
embeddings_train_data\bottomwear\anchor\aade7dd20bd45ea76b5ae611badbe1ef.jpg,embeddings_train_data\bottomwear\positive\dbfb7d2eabda070940fcdcda3393bb73.jpg,embeddings_train_data\bottomwear\positive\d04ec34b15f9b5431845bde88ecb1538.jpg
embeddings_train_data\bottomwear\anchor\7ff71250c6caad47e5e5df6de2506013.jpg,embeddings_train_data\bottomwear\positive\58bf5649271092008669316898956ee4.jpg,embeddings_train_data\bottomwear\positive\c1b430f27947b17024d7a81e7b9276a2.jpg
embeddings_train_data\bottomwear\anchor\0c65aac177c0b69d20c406e374c2722c.jpg,embeddings_train_data\bottomwear\positive\5f1e8f544ac9b12a4966ac4bbe7d8ad7.jpg,embeddings_train_data\bottomwear\positive\8ef94b91e873d26932dd23e6227a29b4.jpg
embeddings_train_data\bottomwear\anchor\379d03ca34e368e943281e5933895675.jpg,embeddings_train_data\bottomwear\positive\ddf528dc37284f1e913ce54477269abd.jpg,embeddings_train_data\bottomwear\positive\1e4bd31ad382711fd8ee9fe32e193ab5.jpg
embeddings_train_data\bottomwear\anchor\607be753613a0d8e9e5b04d524f145da.jpg,embeddings_train_data\bottomwear\positive\fcca186538378666245a5f0087830d89.jpg,embeddings_train_data\bottomwear\positive\56d6ad94c5258a15b03a261b60e20023.jpg
embeddings_train_data\bottomwear\anchor\164a497271f3068854e483b900664456.jpg,embeddings_train_data\bottomwear\positive\5c1c759f9416db10c914f07da6f2c652.jpg,embeddings_train_data\bottomwear\positive\853e25a3efb3e76e82eb3ef798ace9be.jpg
embeddings_train_data\bottomwear\anchor\4461c978e8a4d8b07448a013e56ed561.jpg,embeddings_train_data\bottomwear\positive\619577cce3272ad50932723cf330bcd8.jpg,embeddings_train_data\bottomwear\positive\9a78c08c86a482888dc633128fa6da8a.jpg
embeddings_train_data\bottomwear\anchor\4db7d466177a24b2ef35e5e84d5cb62e.jpg,embeddings_train_data\bottomwear\positive\99f4913443417ce7d0516147062bbe12.jpg,embeddings_train_data\bottomwear\positive\f081599b60c36fdedd61f3726ac414cd.jpg
embeddings_train_data\bottomwear\anchor\4f0324abb0fc26c598ba0ae5fa3dae55.jpg,embeddings_train_data\bottomwear\positive\c085184e486618e7b42737af23265618.jpg,embeddings_train_data\bottomwear\positive\760324e5e8084b70700051e03d997fc2.jpg
embeddings_train_data\bottomwear\anchor\06a1be9ab2140844793c844d8db23ed5.jpg,embeddings_train_data\bottomwear\positive\07a7e5f00579e489952ca0435c7f3094.jpg,embeddings_train_data\bottomwear\positive\a10043d869b75b1d42c6395e24fbdcd5.jpg
embeddings_train_data\bottomwear\anchor\8fad3e901bc284a91e852531b6ebb5c6.jpg,embeddings_train_data\bottomwear\positive\5fe376489bfb047425dbbd4be86098ae.jpg,embeddings_train_data\bottomwear\positive\fd00ec669a2e09c3c158f88d030bd188.jpg
embeddings_train_data\bottomwear\anchor\429c4b74ca66db3a64e8c5eb6be44de3.jpg,embeddings_train_data\bottomwear\positive\cc55d73e1896a22d96b350d70cd8263f.jpg,embeddings_train_data\bottomwear\positive\5bc827f1571a2eeebe11b021491834f5.jpg
embeddings_train_data\bottomwear\anchor\e8c88192f56c467e33b8f21f61f0b96e.jpg,embeddings_train_data\bottomwear\positive\3a9074e150eeb0cd055c4cf0b03ffcef.jpg,embeddings_train_data\bottomwear\positive\404783311c4d0eabbe36942773ae1872.jpg
embeddings_train_data\bottomwear\anchor\49c867d5ef4fa9bb3b47592bf8fcafd4.jpg,embeddings_train_data\bottomwear\positive\2f9ec5c4079a3b8ff3cf22e032f5076d.jpg,embeddings_train_data\bottomwear\positive\6aa26b88110f08f90e1a33c2c2b9fe4e.jpg
embeddings_train_data\bottomwear\anchor\79405ab5076b5d37cb882e23545537b4.jpg,embeddings_train_data\bottomwear\positive\e727989c9e0b4e66c7d97f92da26015f.jpg,embeddings_train_data\bottomwear\positive\245aac78dd5df972b2b6478e0c02dba5.jpg
embeddings_train_data\bottomwear\anchor\edbd01484f6bb580fb2ec1e427b17310.jpg,embeddings_train_data\bottomwear\positive\035b00a4aff1269308fd21e6c1f1a71c.jpg,embeddings_train_data\bottomwear\positive\896393ed77da206962ce32f20452988a.jpg
embeddings_train_data\bottomwear\anchor\f44ea1f6d4e7c688bdccb2356e309064.jpg,embeddings_train_data\bottomwear\positive\7456b51fc6fb3ae955dcf8203187da08.jpg,embeddings_train_data\bottomwear\positive\1791fad1681adae70bfe422f9a6fe2fe.jpg
embeddings_train_data\bottomwear\anchor\b0a008d605460ea17e67927b01a9f18c.jpg,embeddings_train_data\bottomwear\positive\1a2e7543db00a8d0120fc7dadd6eca08.jpg,embeddings_train_data\bottomwear\positive\9eb4228ef002fa893211f911c6273e51.jpg
embeddings_train_data\bottomwear\anchor\e8586ba8899dac4f70c49de189f21a87.jpg,embeddings_train_data\bottomwear\positive\7076849352d9dc36afed2907829076bd.jpg,embeddings_train_data\bottomwear\positive\b68799c83e5fab4e172d43fcd046f5ad.jpg
embeddings_train_data\bottomwear\anchor\f7ff38e5cd1439d4aea7a536d09b26cb.jpg,embeddings_train_data\bottomwear\positive\2ed7544c0042fb538c4682cc36a5a661.jpg,embeddings_train_data\bottomwear\positive\0d8eb29a6748906d1a2d772545b7bcd1.jpg
embeddings_train_data\bottomwear\anchor\5c6b494652c06663de6685bc6a6a0874.jpg,embeddings_train_data\bottomwear\positive\e3b00c025e8ad542b098cdc6a17083b3.jpg,embeddings_train_data\bottomwear\positive\ddf1f7e41fcb228c6cf03a6a7018aa9a.jpg
embeddings_train_data\bottomwear\anchor\4bf5cf4f4cea8a0fa69aaf91526ba312.jpg,embeddings_train_data\bottomwear\positive\e3262c68cff0b2672b71b973de050eb9.jpg,embeddings_train_data\bottomwear\positive\7e533ea04d04a19c6bba5029f0c62752.jpg
embeddings_train_data\bottomwear\anchor\7ce17ecddb78860c14d198e7a47ca768.jpg,embeddings_train_data\bottomwear\positive\885618e4951b5b0fbcc7a1e9189e3022.jpg,embeddings_train_data\bottomwear\positive\a0af7158317ec78afdd92e694079151a.jpg
embeddings_train_data\bottomwear\anchor\4d9b5bad3bbf3a5ec238a40ee8c49c60.jpg,embeddings_train_data\bottomwear\positive\b24d7d67cdeec1bb814c4e3c186a292c.jpg,embeddings_train_data\bottomwear\positive\c546a08bf368763dbe547732267bea8f.jpg
embeddings_train_data\bottomwear\anchor\2ee4ba65809113fa5eef4ae90ba2fca6.jpg,embeddings_train_data\bottomwear\positive\c24a24f495739815c1ea0e0dfbf1c788.jpg,embeddings_train_data\bottomwear\positive\91f70d7ff46d75fbdd25a134c26c0e2e.jpg
embeddings_train_data\bottomwear\anchor\b4d25ba2bc15f8047c8e8f9f4c6c8c05.jpg,embeddings_train_data\bottomwear\positive\4dfa5fd9492f1b9f8b54bffe295b53bb.jpg,embeddings_train_data\bottomwear\positive\2eb0c6eaeb351ec7e2ef142720a7a312.jpg
embeddings_train_data\bottomwear\anchor\7170dddccd0ac1cae3c1166e58121e32.jpg,embeddings_train_data\bottomwear\positive\27bcceff21af937c283c972ffd9df075.jpg,embeddings_train_data\bottomwear\positive\cc4f92e3621392c9ee9930df96982223.jpg
embeddings_train_data\bottomwear\anchor\d065ae1b7f41e5c0826cf4279fbbb1e6.jpg,embeddings_train_data\bottomwear\positive\e3e4b7368fa0f12fd677244b5b84e055.jpg,embeddings_train_data\bottomwear\positive\b18f1b9d2f6cc02202220cfe43549d74.jpg
