anchor,positive,negative
embeddings_train_data\topwear\anchor\70e627ccb135a562bfa0a0ada35b044c.jpg,embeddings_train_data\topwear\positive\3b25b92695e1fd542a36f79d8ec66add.jpg,embeddings_train_data\topwear\positive\ac3bde4b2c79a2b72f10020fefac2e43.jpg
embeddings_train_data\topwear\anchor\ba330a6a581a91e4c132ef90e9e9e012.jpg,embeddings_train_data\topwear\positive\0507e470c26b424878d10a8a92b30214.jpg,embeddings_train_data\topwear\positive\9d5880e53cb00101a562a3da20b6671b.jpg
embeddings_train_data\topwear\anchor\5dc6f36bdb55b9954a79e6a7e5ba1e37.jpg,embeddings_train_data\topwear\positive\3bce8bbe0a7f6f7f85cbf6826c1c6314.jpg,embeddings_train_data\topwear\positive\bf69b0a6d4e120e80afb0333ccaf7943.jpg
embeddings_train_data\topwear\anchor\35cea2946a6e85e1efbe5a5b6667c24e.jpg,embeddings_train_data\topwear\positive\09d0a02165dc90f3246be77c9adc960f.jpg,embeddings_train_data\topwear\positive\80f44b1b8b959957de56ccb57cae076b.jpg
embeddings_train_data\topwear\anchor\71543195a27c12587744066c68c3ba1c.jpg,embeddings_train_data\topwear\positive\b1c8ef4cdf9ab18d96cd0a579da35e50.jpg,embeddings_train_data\topwear\positive\c613942f212c3f076e2048c3cc548798.jpg
embeddings_train_data\topwear\anchor\ba89c873a26495905686d53d25fb9264.jpg,embeddings_train_data\topwear\positive\c0822b5a9c2830d28bd69f6979eb1f06.jpg,embeddings_train_data\topwear\positive\f1b7d88bb5fabf1fea07c7b3be5fb3d5.jpg
embeddings_train_data\topwear\anchor\2fae0c0934e5ecb7627af5373b5e77ee.jpg,embeddings_train_data\topwear\positive\8475c3e0984330820adf41a812711b6f.jpg,embeddings_train_data\topwear\positive\d0dc9d4ecd897a4821b2ddfd4f5138ae.jpg
embeddings_train_data\topwear\anchor\7ae678f32070206e485bf4fe6ad14b94.jpg,embeddings_train_data\topwear\positive\e61392fe480ae57fa1e39d2a21d7e478.jpg,embeddings_train_data\topwear\positive\635a83fd6736f245b6faf4cac49112e1.jpg
embeddings_train_data\topwear\anchor\ed775635a2bb39a1d435718a8c462401.jpg,embeddings_train_data\topwear\positive\3252ad7593fd1096ca768ea856ad0c1e.jpg,embeddings_train_data\topwear\positive\1ab9e2ad168747f3d66e22d0e2b7a29a.jpg
embeddings_train_data\topwear\anchor\9c468da98a74b4cd0a8874c3afa0b452.jpg,embeddings_train_data\topwear\positive\9bfed6b86a89a9c197bac7c3a15ce83e.jpg,embeddings_train_data\topwear\positive\3718bbcda563d8e0782319fed121f825.jpg
embeddings_train_data\topwear\anchor\3d7cb1bef8f4c92e429298f08afa2722.jpg,embeddings_train_data\topwear\positive\952b743d4ab605ef63c03a2df589859d.jpg,embeddings_train_data\topwear\positive\ac0d46fe1a16fb4125a1882e04aaab8f.jpg
embeddings_train_data\topwear\anchor\5f5c63033f970930c685f0b2bc3b5255.jpg,embeddings_train_data\topwear\positive\ab37277994cf4ece2d1c88877a0fd36a.jpg,embeddings_train_data\topwear\positive\2ffcb39ff2f9fe257569b15b1f6965ce.jpg
embeddings_train_data\topwear\anchor\8c195b3d83b00213273990da79e2f3a5.jpg,embeddings_train_data\topwear\positive\9c73939d449b4cb97ec05c62096f0b68.jpg,embeddings_train_data\topwear\positive\bcbc88080dccbfe7ab2a98f08b7c4663.jpg
embeddings_train_data\topwear\anchor\580f056c9d7a3f5e64d98fed6ec1b0ef.jpg,embeddings_train_data\topwear\positive\d2c1a09d70936e1b67896b6765b6b1f6.jpg,embeddings_train_data\topwear\positive\92973ca60357b9d286bda134199f37ff.jpg
embeddings_train_data\topwear\anchor\c29842e190d1c764dad34906a023c63b.jpg,embeddings_train_data\topwear\positive\f7a9765341e77f01ca93b1fd96d5fb0b.jpg,embeddings_train_data\topwear\positive\7755eaadd8ada1cf569b5349983cb318.jpg
embeddings_train_data\topwear\anchor\547f192a5226706063984cf175bb9cf4.jpg,embeddings_train_data\topwear\positive\753b1e5d2b135b191fbabf5f62ce230a.jpg,embeddings_train_data\topwear\positive\6056403f2e5aca2744e719f504f0893b.jpg
embeddings_train_data\topwear\anchor\5131ee91415b60c92338022542af78dd.jpg,embeddings_train_data\topwear\positive\94bd1dc773f22a0cf65c11f2e1559764.jpg,embeddings_train_data\topwear\positive\c23c623a94b26e194e3784cdd2e87d41.jpg
embeddings_train_data\topwear\anchor\4fec5e2bb4e13e0ff1bf812fd726f208.jpg,embeddings_train_data\topwear\positive\651e38ee830a9d68bf0390a37501464e.jpg,embeddings_train_data\topwear\positive\38d1c96d2e182b283f7809a249883fff.jpg
embeddings_train_data\topwear\anchor\2127016e9dba80588abc159364a8cf8b.jpg,embeddings_train_data\topwear\positive\45122a1c4e2873d88b2832de4ec0081a.jpg,embeddings_train_data\topwear\positive\c41c238fc8fdeccb2277546b76af0fe7.jpg
embeddings_train_data\topwear\anchor\097dc19d40126284faadf73258e85b99.jpg,embeddings_train_data\topwear\positive\802abe97252e24acf6fc31bd196eb6f4.jpg,embeddings_train_data\topwear\positive\f619d9f3f49acb6244d179e878b8dfe8.jpg
embeddings_train_data\topwear\anchor\b1a93f01fe78dd45b3f42a40a9166d63.jpg,embeddings_train_data\topwear\positive\56a3aa9080345fc565afe477636abc86.jpg,embeddings_train_data\topwear\positive\f1ec34ebf4162b1baf4334d78a215e50.jpg
embeddings_train_data\topwear\anchor\5fd2e9f395aea1017c2f5f589732c87c.jpg,embeddings_train_data\topwear\positive\6335e5eec3f5fd22a7816471e23990a4.jpg,embeddings_train_data\topwear\positive\d018724b3615c23f0ba1059c95c48ac7.jpg
embeddings_train_data\topwear\anchor\1db036052cb0fc9e63e642d8b9441adc.jpg,embeddings_train_data\topwear\positive\73b7e74fafebd6e2e6f48e3d6742b60f.jpg,embeddings_train_data\topwear\positive\e8ce9b2de020e40ba2cb784e192e71c6.jpg
embeddings_train_data\topwear\anchor\947ada4188772536ab4700a494787717.jpg,embeddings_train_data\topwear\positive\ecf5f4108a7c3e3c03e9a5179ef381b4.jpg,embeddings_train_data\topwear\positive\5b35fba3e45374cf74573582d6f1295f.jpg
embeddings_train_data\topwear\anchor\819eab6d3bd6a0cf9ec06a25eca94f17.jpg,embeddings_train_data\topwear\positive\f30a5e4373b7796d9bf45f0c831ab5b3.jpg,embeddings_train_data\topwear\positive\74431a6c39943b96ae8f14baea5d57a2.jpg
embeddings_train_data\topwear\anchor\33bab486b02f171e78b608dcfd7d43ef.jpg,embeddings_train_data\topwear\positive\3c484135cbde31204836cd1d2d61cea3.jpg,embeddings_train_data\topwear\positive\ea9fb8f1cc109ff95b703b298749c2fa.jpg
embeddings_train_data\topwear\anchor\ea3060b14fb7d8acebf7ee9ea9d98e97.jpg,embeddings_train_data\topwear\positive\a7801107dab572392035a2804af5de1c.jpg,embeddings_train_data\topwear\positive\dbd13f99290e99161dc20cbca62d38d5.jpg
embeddings_train_data\topwear\anchor\299627903689e3ce7cbdbf6af7f22bbb.jpg,embeddings_train_data\topwear\positive\1ddab464b05e0070a159280231b02ab7.jpg,embeddings_train_data\topwear\positive\e639f3efbe8d5d54bb2029870a2ee071.jpg
embeddings_train_data\topwear\anchor\33cf27b6711113ee808203ef6f6ee2bf.jpg,embeddings_train_data\topwear\positive\af88a8d925c04fa17ca509396997c5b9.jpg,embeddings_train_data\topwear\positive\d59d9333d9da997e6830a92b4949b5d4.jpg
embeddings_train_data\topwear\anchor\9db9233b13a07b082e419c97a48c1854.jpg,embeddings_train_data\topwear\positive\f7eefcce060cdb45b55e8538d92be060.jpg,embeddings_train_data\topwear\positive\8b4dd90193569e3d6458b9ae60ed113d.jpg
embeddings_train_data\topwear\anchor\1927e2a8307cfe30824db0229e5dde7d.jpg,embeddings_train_data\topwear\positive\e4432b05674863e48526888eb76ecbfd.jpg,embeddings_train_data\topwear\positive\234947f5452cd2fcdab4afea0d610408.jpg
embeddings_train_data\topwear\anchor\89e06c006da65a16f2de33bfbce1662b.jpg,embeddings_train_data\topwear\positive\2389b6c471d4f588210f50705970622a.jpg,embeddings_train_data\topwear\positive\b2eb8c765cb4099c9074d634e17726f2.jpg
embeddings_train_data\topwear\anchor\c30e51f045f29e6ac35a502d57e21edc.jpg,embeddings_train_data\topwear\positive\9546114e451ca7aa331fa9f8d7668728.jpg,embeddings_train_data\topwear\positive\c9c48ae3b1b74e8117dea8e9893cde86.jpg
embeddings_train_data\topwear\anchor\ef3d927ffd5ab1c17ce8ae2ec01d74e2.jpg,embeddings_train_data\topwear\positive\f9bc6278bf6b1080715bef60723364a2.jpg,embeddings_train_data\topwear\positive\8785051d34a9a65ba4b583c3e097460f.jpg
embeddings_train_data\topwear\anchor\a269f7b3ca71e7abf935b3b390b3fc31.jpg,embeddings_train_data\topwear\positive\e2906474f68e64de18fea725bc01bee6.jpg,embeddings_train_data\topwear\positive\49a8283f66d08b01bc3843c6eadf8b9a.jpg
embeddings_train_data\topwear\anchor\5334b8cb89c3e855af53991100940e62.jpg,embeddings_train_data\topwear\positive\f7eefcce060cdb45b55e8538d92be060.jpg,embeddings_train_data\topwear\positive\c15a464b616e46127ff487974a6cb707.jpg
embeddings_train_data\topwear\anchor\81670d6c00b6a43f05c287bbde5aa867.jpg,embeddings_train_data\topwear\positive\3d4d44f490db30ea87259248995f221a.jpg,embeddings_train_data\topwear\positive\f44708b3a0fbe48bc9191bef02d995c9.jpg
embeddings_train_data\topwear\anchor\8e9206793fa54377b08600a902161d12.jpg,embeddings_train_data\topwear\positive\bcbc88080dccbfe7ab2a98f08b7c4663.jpg,embeddings_train_data\topwear\positive\b7763ada993977b897e0dd3c4679e98c.jpg
embeddings_train_data\topwear\anchor\827d23ec5d3e2a92dda66fa4698a9a8a.jpg,embeddings_train_data\topwear\positive\b7243b1312546c3fe026b9c9a1a1d477.jpg,embeddings_train_data\topwear\positive\1e4bd31ad382711fd8ee9fe32e193ab5.jpg
embeddings_train_data\topwear\anchor\2650ad7cdb2bb1ebb99d83741b8989af.jpg,embeddings_train_data\topwear\positive\79aef172dfd77bf93014a04b0de4b729.jpg,embeddings_train_data\topwear\positive\d274ae4558340a198d9159c9b9affcbf.jpg
embeddings_train_data\topwear\anchor\4f2994a91eb185d94e4aea833fade4ae.jpg,embeddings_train_data\topwear\positive\3f35673b7138a83e01f285a5517ea87a.jpg,embeddings_train_data\topwear\positive\2f710b75cc1594a85ecd9cc67baed40e.jpg
embeddings_train_data\topwear\anchor\af39789bd60f1f9cb91ce2b89cae3d1b.jpg,embeddings_train_data\topwear\positive\21dd53db9e69fa407bfa3d50c2fe4d78.jpg,embeddings_train_data\topwear\positive\aea40ee20cfeb40fffd301b63ac36ea8.jpg
embeddings_train_data\topwear\anchor\9dd27df01bd3b3515da6d9e877ebde34.jpg,embeddings_train_data\topwear\positive\924c8fc6a6e544f60cb5ed1bdd652e68.jpg,embeddings_train_data\topwear\positive\c6cac1bae9c1c6f88c5a24ae7ed2e4ee.jpg
embeddings_train_data\topwear\anchor\ecac122d5e6dd33eedd7ca1c8def6f4c.jpg,embeddings_train_data\topwear\positive\6babbb8da25d0a1c8940ea20884881f8.jpg,embeddings_train_data\topwear\positive\68279b3f4bed035b217877a68034d69d.jpg
embeddings_train_data\topwear\anchor\368f62f7e6c5cf5815f6dd0f8587078a.jpg,embeddings_train_data\topwear\positive\e23087dffb466b5199ff575b7adc92de.jpg,embeddings_train_data\topwear\positive\79c44f83aede928a521039580c187991.jpg
embeddings_train_data\topwear\anchor\d6f7df7465268f195db52748037d609b.jpg,embeddings_train_data\topwear\positive\e92ef67281b5af1ce238c34dd199e974.jpg,embeddings_train_data\topwear\positive\b61b594851308565fa0abc4e4b1dd40c.jpg
embeddings_train_data\topwear\anchor\2c314f8961f51c39eb41552251f351e8.jpg,embeddings_train_data\topwear\positive\0e98a161c42280db1a9421d599a4357b.jpg,embeddings_train_data\topwear\positive\8314472eea847816b33f6d999e06ee3a.jpg
embeddings_train_data\topwear\anchor\079da3e6f0c3b671de9665b2832415e8.jpg,embeddings_train_data\topwear\positive\5c6624323e71d3e9a0e4a0387288f77d.jpg,embeddings_train_data\topwear\positive\73f158739e69f8e39daba31a61552164.jpg
embeddings_train_data\topwear\anchor\421630cb4de0a5fdd8dcb67af5a6fc54.jpg,embeddings_train_data\topwear\positive\68ca2c5c9acf4c00e96ba3e1bed168c8.jpg,embeddings_train_data\topwear\positive\81517b40dd16156cf24d588bee48d1fc.jpg
embeddings_train_data\topwear\anchor\83120487b6f6ca3e30280989185ab672.jpg,embeddings_train_data\topwear\positive\0e47e277e5e18092b75e12111d1bcbea.jpg,embeddings_train_data\topwear\positive\eb569c0eb9948458cba06499bc2d21bb.jpg
embeddings_train_data\topwear\anchor\286d7a03c5f5fd1b860e0cc57fb8aef7.jpg,embeddings_train_data\topwear\positive\7120c4017e9ced8d718b7ebaf4d677b5.jpg,embeddings_train_data\topwear\positive\fd677529d7d294ef26a0c2922de0cf30.jpg
embeddings_train_data\topwear\anchor\937e2e7a32d10c596e63df4a9cee0c79.jpg,embeddings_train_data\topwear\positive\06ba25501b2797cd72e1183560a4be11.jpg,embeddings_train_data\topwear\positive\d7e315ef10566af9c0b02aa1171c4402.jpg
embeddings_train_data\topwear\anchor\511691123c1e66ab089643ed2757a5e1.jpg,embeddings_train_data\topwear\positive\ec5ce0b087e5d65441cc56a7ed56d52d.jpg,embeddings_train_data\topwear\positive\761f605e8013dcf137f91289fb434062.jpg
embeddings_train_data\topwear\anchor\73ea2c95dd7af90c73231373968c3a3c.jpg,embeddings_train_data\topwear\positive\ae4029e9e384debd0d0687c3517d6579.jpg,embeddings_train_data\topwear\positive\1b4704204f72868d0145410be6ed90d3.jpg
embeddings_train_data\topwear\anchor\cf61a79c2a4f75a00c54d987a72c825e.jpg,embeddings_train_data\topwear\positive\effd09c1f23f2c25987f1e9bdccd36d3.jpg,embeddings_train_data\topwear\positive\c8c77e83a329751e931f14673acb66db.jpg
embeddings_train_data\topwear\anchor\4fde2f6d7d4c609a06664429be77dc77.jpg,embeddings_train_data\topwear\positive\ebece31896b722a8372e1445b6272482.jpg,embeddings_train_data\topwear\positive\3ef3e21202aee0894fa725dd1efa09b2.jpg
embeddings_train_data\topwear\anchor\b87713e64a25aa7d286e3b867af44fdb.jpg,embeddings_train_data\topwear\positive\5a7474f595804a1d8cfdb7176eb01496.jpg,embeddings_train_data\topwear\positive\c08acb20c6530bc57a24597e9a203293.jpg
embeddings_train_data\topwear\anchor\76ffcc5bf101b23eecc8ba22822a9008.jpg,embeddings_train_data\topwear\positive\1eead9a24c63253e082d2e90528d7727.jpg,embeddings_train_data\topwear\positive\636996220538380d02723030eb1ac004.jpg
embeddings_train_data\topwear\anchor\1e273bed3b36d4483c86a97f3c526709.jpg,embeddings_train_data\topwear\positive\ce794ef027d2c6ac622e05aab412f1b8.jpg,embeddings_train_data\topwear\positive\94d3805dbbb8d53aa25a61dd1e72b682.jpg
embeddings_train_data\topwear\anchor\c53c34898b72e5669d85e788fb4fb1d6.jpg,embeddings_train_data\topwear\positive\ecdb3278d80a5a848708575e44cc1e04.jpg,embeddings_train_data\topwear\positive\2cf8e1e1bab704e16cdda3a5c0af359f.jpg
embeddings_train_data\topwear\anchor\b5b4533e002edad519f2b457c2fc8ac9.jpg,embeddings_train_data\topwear\positive\5e089536ffcb25ee52ca478ac07a6775.jpg,embeddings_train_data\topwear\positive\45b89d3bcce45f660b66096efc03b871.jpg
embeddings_train_data\topwear\anchor\940f08d22623bd09b20414cfd3c73680.jpg,embeddings_train_data\topwear\positive\a0817e2cadf825b3221a888038c687ce.jpg,embeddings_train_data\topwear\positive\9644cf9e4bb2d3edc1e580c354e6e0c2.jpg
embeddings_train_data\topwear\anchor\d0aeab5fd7154bb11b3aaf07a955a4e6.jpg,embeddings_train_data\topwear\positive\1d3a064f33fec2e109f781a6ae559822.jpg,embeddings_train_data\topwear\positive\79c44f83aede928a521039580c187991.jpg
embeddings_train_data\topwear\anchor\8d52ccce791f3675baa18ebd0a560e53.jpg,embeddings_train_data\topwear\positive\e6340e32f6872b875cc4738e74ad7320.jpg,embeddings_train_data\topwear\positive\0080d412a8fcd09e5c3222a9e6e83cf9.jpg
embeddings_train_data\topwear\anchor\636de9ea16bc9b849ec4edd4f1e3c814.jpg,embeddings_train_data\topwear\positive\4db8aacd3bfca9748854179d4e705714.jpg,embeddings_train_data\topwear\positive\2ac2a553194f9cb95432982e4c6b600f.jpg
embeddings_train_data\topwear\anchor\deff8d3a5b80192f63f1b32024591ebe.jpg,embeddings_train_data\topwear\positive\8e3a21fa3b7fce9e927fd45ea6448f53.jpg,embeddings_train_data\topwear\positive\40f2a269bb6417bbbcc79a8b2c160f5d.jpg
embeddings_train_data\topwear\anchor\e7c43541470d3701877004d5b4f61f1f.jpg,embeddings_train_data\topwear\positive\2344e9571cab7ec8670ec4ef8c8cfbaf.jpg,embeddings_train_data\topwear\positive\853c3620bc5a59053efcb9f86bbf34ed.jpg
embeddings_train_data\topwear\anchor\12fe8b52a060cbc5b738b92cc89d7afa.jpg,embeddings_train_data\topwear\positive\bdb160f42fee2ffb9489afc5e3c713c0.jpg,embeddings_train_data\topwear\positive\f2913527e2d011f291f74d1e7de2c414.jpg
embeddings_train_data\topwear\anchor\7d27bf44450baa4c872a2e0491b87b67.jpg,embeddings_train_data\topwear\positive\1e4bd31ad382711fd8ee9fe32e193ab5.jpg,embeddings_train_data\topwear\positive\e5cf9d49326307f7c485945b9c71efcd.jpg
embeddings_train_data\topwear\anchor\f2edb1d6038d30915420a430c9b6cdfa.jpg,embeddings_train_data\topwear\positive\1b10b3a5e073c1111c396ac4d983c21b.jpg,embeddings_train_data\topwear\positive\81517b40dd16156cf24d588bee48d1fc.jpg
embeddings_train_data\topwear\anchor\bb8c02261aa1c1625b84e8fa34e83d7a.jpg,embeddings_train_data\topwear\positive\7ac19b82ad707699b4f1736dcb1a687e.jpg,embeddings_train_data\topwear\positive\8cb3d8e7630f50ea1e7f0aad0f883e56.jpg
embeddings_train_data\topwear\anchor\7da81f8966048500af3c74153332f9b8.jpg,embeddings_train_data\topwear\positive\692e1afefddf088198061c8c2f971759.jpg,embeddings_train_data\topwear\positive\234947f5452cd2fcdab4afea0d610408.jpg
embeddings_train_data\topwear\anchor\cbd59c551a7b0d20936125aa1cadf5df.jpg,embeddings_train_data\topwear\positive\eee215c34aca90514b0ae7577c95d320.jpg,embeddings_train_data\topwear\positive\dc705f37031cc31f0e1000321bb6b948.jpg
embeddings_train_data\topwear\anchor\615620caaa7de6e5bdd5ca475877c440.jpg,embeddings_train_data\topwear\positive\54d8abe6d2c77472e86d2de375663004.jpg,embeddings_train_data\topwear\positive\b86c149f21216e37534f25d113d46a18.jpg
embeddings_train_data\topwear\anchor\6d99decc7c3f6163faa00f24a2daaafe.jpg,embeddings_train_data\topwear\positive\88611510f321dfb111b798ce4863c7b1.jpg,embeddings_train_data\topwear\positive\caae82b450cac8743a1a7d696ba17c2c.jpg
embeddings_train_data\topwear\anchor\68e2620f827792a859ab4ffdee24f4da.jpg,embeddings_train_data\topwear\positive\c8e6a75dfb544463e86dc361b52832a6.jpg,embeddings_train_data\topwear\positive\e9bed0cc77689c22839ab463b238a613.jpg
embeddings_train_data\topwear\anchor\fe818687c22a1c3c91162d15c487f4c6.jpg,embeddings_train_data\topwear\positive\d8df3eb2a822451a75a700ddb8c1fdaa.jpg,embeddings_train_data\topwear\positive\91c8013316796497bffa5fb4edc7534c.jpg
embeddings_train_data\topwear\anchor\7af5f610f64c81019199ee5d8b19cc76.jpg,embeddings_train_data\topwear\positive\f20c934bd9e86f43d26901c6d029a189.jpg,embeddings_train_data\topwear\positive\31985d1bd5dac850b841eae4bf7d89c0.jpg
embeddings_train_data\topwear\anchor\dc925ee8b7b14bf9332b3d2179bba897.jpg,embeddings_train_data\topwear\positive\7e604c6bd195c4549336edc61454a2b6.jpg,embeddings_train_data\topwear\positive\78359ade91b1e9432768e75972299718.jpg
embeddings_train_data\topwear\anchor\ee4149881a808e51bcbdce6cf73e12c9.jpg,embeddings_train_data\topwear\positive\d3a315c2abd0f7c5383eaee8594a6f3d.jpg,embeddings_train_data\topwear\positive\aaa5ef3f24655ea2089b93375415d3d2.jpg
embeddings_train_data\topwear\anchor\e5ae6df461160f7e01e2a30a74779f7a.jpg,embeddings_train_data\topwear\positive\eb44efe86fa90f63763b8ac730fb2bd9.jpg,embeddings_train_data\topwear\positive\60eca04bb53ec1bd8c56e047b8b86a9c.jpg
embeddings_train_data\topwear\anchor\fe5074da0084a11813d4ec8cff6929a6.jpg,embeddings_train_data\topwear\positive\8c9f6d5412f39fb4bbc5827e6642be11.jpg,embeddings_train_data\topwear\positive\fde8e9d1db0aa031bb7a1c7c20a3050f.jpg
embeddings_train_data\topwear\anchor\a3f122e18a2c03bb01f0b7f7478dc3ca.jpg,embeddings_train_data\topwear\positive\98ddbf989aae3ff8c3e565191267ef01.jpg,embeddings_train_data\topwear\positive\9f69d131e735f88b946efb55444caa37.jpg
embeddings_train_data\topwear\anchor\990e41aaf3d24930c5936fd287092801.jpg,embeddings_train_data\topwear\positive\857eb3ab925d5da5b835c5b5ab84bc46.jpg,embeddings_train_data\topwear\positive\1a3805b96e4de62cabdfb2e10dcaa184.jpg
embeddings_train_data\topwear\anchor\110566169638ee4e81af002f3727dcd5.jpg,embeddings_train_data\topwear\positive\5eedb385e49c40e75ca46444e6ea257a.jpg,embeddings_train_data\topwear\positive\67790121aff6cba5e84b31a398babd88.jpg
embeddings_train_data\topwear\anchor\43cff8df60f74daf4c7f9c7f5d0fdace.jpg,embeddings_train_data\topwear\positive\bbcd57c076b66d46c6eca654b92e0610.jpg,embeddings_train_data\topwear\positive\4482472a512ca4ef419af84fe8a52d4c.jpg
embeddings_train_data\topwear\anchor\18f1723da2f98add5cb0f3d5af59b0b3.jpg,embeddings_train_data\topwear\positive\2959d3eec6cbe041796de45762a11a2b.jpg,embeddings_train_data\topwear\positive\ae6d41861f43d9e44f86342a88e0827c.jpg
embeddings_train_data\topwear\anchor\9589c3988ec587cd5b4a6a314ce03818.jpg,embeddings_train_data\topwear\positive\9b2857d92b63c7a65233e86273e9093a.jpg,embeddings_train_data\topwear\positive\552576a9b237d5f1c1ecd92ab1696cd6.jpg
embeddings_train_data\topwear\anchor\408e4e7afd546e91ca81cfad71661a11.jpg,embeddings_train_data\topwear\positive\126b413f670caf57e1330402b9c889d8.jpg,embeddings_train_data\topwear\positive\66ce14cb9e9bd4a335ab2b841da17170.jpg
embeddings_train_data\topwear\anchor\0739de32b1852a9fd62c49fd8d1a6fdd.jpg,embeddings_train_data\topwear\positive\d20905435fc4004f6fcde687de162575.jpg,embeddings_train_data\topwear\positive\91c8013316796497bffa5fb4edc7534c.jpg
